OBJECTID,Join_Count,TARGET_FID,JOIN_FID,FID_LandCover_Elicott,Id,gridcode,FID_soils,AREASYMBOL,SPATIALVER,MUSYM,MUKEY,HydroSG,CN,Land_Cover,Acres,Percent_Area,compositeCN,Id_1,gridcode_1,Shape_Length_1,Shape_Area_1,Shape_Length,Shape_Area
587,1,587,20,284,519297,21,170,MD027,6,GfC,792987,A,49,"Developed, Open Space",0.1825700,0.0000770,0.0037717,20,12,2966.022498087810163,422200.428769216756336,120.006986154918252,738.834475668218943
588,1,588,20,284,519297,21,173,MD027,6,GfC,792987,A,49,"Developed, Open Space",0.0233797,0.0000099,0.0004830,20,12,2966.022498087810163,422200.428769216756336,62.973129023721995,94.614214132808542
589,1,589,20,284,519297,21,175,MD027,6,MgD,793438,B,69,"Developed, Open Space",0.0245789,0.0000104,0.0007150,20,12,2966.022498087810163,422200.428769216756336,46.650423022651061,99.467240977506705
590,1,590,20,284,519297,21,212,MD027,6,GuB,793005,C,79,"Developed, Open Space",0.2910722,0.0001227,0.0096949,20,12,2966.022498087810163,422200.428769216756336,225.281987922115860,1177.927485674004402
591,1,591,28,285,519477,21,55,MD027,6,MgD,793438,B,69,"Developed, Open Space",0.2214969,0.0000934,0.0064436,28,18,2457.372814658277093,189153.169382421794580,118.917972535704408,896.366049916702082
592,1,592,28,285,519477,21,177,MD027,6,UaF,628165,,,"Developed, Open Space",0.0008980,0.0000004,,28,18,2457.372814658277093,189153.169382421794580,13.433855331380999,3.633950111237624
593,1,593,13,286,519478,22,43,MD027,6,GmC,793002,C,79,"Developed, Low Intensity",0.6640204,0.0002800,0.0221168,13,15,1694.776191756898925,111618.358385694897152,259.956099514141329,2687.195406625180567
594,1,594,28,286,519478,22,55,MD027,6,MgD,793438,B,69,"Developed, Low Intensity",0.1595272,0.0000673,0.0046409,28,18,2457.372814658277093,189153.169382421794580,168.418403677222074,645.583550881228462
595,1,595,12,286,519478,22,57,MD027,6,MgD,793438,B,69,"Developed, Low Intensity",0.2778339,0.0001171,0.0080826,12,11,1416.253370974325207,44768.507788156050083,354.036667904411047,1124.354023647043959
596,1,596,28,286,519478,22,148,MD027,6,GbB,792900,A,49,"Developed, Low Intensity",4.4432139,0.0018733,0.0917926,28,18,2457.372814658277093,189153.169382421794580,868.077647349302083,17981.048536445974605
597,1,597,13,286,519478,22,174,MD027,6,MgD,793438,B,69,"Developed, Low Intensity",1.0289539,0.0004338,0.0299336,13,15,1694.776191756898925,111618.358385694897152,480.931613576847440,4164.028810207930292
598,1,598,12,286,519478,22,177,MD027,6,UaF,628165,,,"Developed, Low Intensity",8.1224470,0.0034245,,12,11,1416.253370974325207,44768.507788156050083,1172.199946989784394,32870.377101958234562
599,1,599,9,286,519478,22,209,MD027,6,UuB,816903,D,84,"Developed, Low Intensity",0.9213875,0.0003885,0.0326314,9,9,2438.910159608562935,136283.162657707725884,255.842407184353675,3728.722979159905663
600,1,600,24,287,519479,41,8,MD027,6,Co,792809,C,73,Deciduous Forest,0.0176603,0.0000074,0.0005435,24,21,2896.187851393186520,314248.210131839499809,46.465009378883295,71.468512243464787
601,1,601,24,287,519479,41,59,MD027,6,MgD,793438,B,60,Deciduous Forest,0.3988450,0.0001682,0.0100895,24,21,2896.187851393186520,314248.210131839499809,168.287551372280404,1614.068539913909717
602,1,602,24,287,519479,41,211,MD027,6,GuB,793005,C,73,Deciduous Forest,0.2506793,0.0001057,0.0077154,24,21,2896.187851393186520,314248.210131839499809,138.891712273231917,1014.462947870565245
603,1,603,20,288,519480,23,162,MD027,6,MgF,793439,B,69,"Developed, Medium Intensity",0.0031473,0.0000013,0.0000916,20,12,2966.022498087810163,422200.428769216756336,23.408750531545248,12.736788803192628
604,1,604,20,288,519480,23,170,MD027,6,GfC,792987,A,49,"Developed, Medium Intensity",0.0305386,0.0000129,0.0006309,20,12,2966.022498087810163,422200.428769216756336,53.859557050674532,123.585345804947536
605,1,605,20,288,519480,23,212,MD027,6,GuB,793005,C,79,"Developed, Medium Intensity",1.0325713,0.0004353,0.0343923,20,12,2966.022498087810163,422200.428769216756336,261.576465971779612,4178.668099722078296
606,1,606,21,289,519651,43,41,MD027,6,LoB,793428,C,73,Mixed Forest,0.2136516,0.0000901,0.0065757,21,17,2131.051592292913938,213751.183355050627142,213.129080223576551,864.617499551767537
607,1,607,31,290,519652,21,19,MD027,6,LrD,793430,C,79,"Developed, Open Space",0.1424174,0.0000600,0.0047436,31,23,2384.870074047698381,274914.195571846503299,112.494012435958126,576.342773373776254
608,1,608,28,291,519653,22,8,MD027,6,Co,792809,C,79,"Developed, Low Intensity",0.0535442,0.0000226,0.0017834,28,18,2457.372814658277093,189153.169382421794580,81.287184476076973,216.685547782978801
609,1,609,28,291,519653,22,55,MD027,6,MgD,793438,B,69,"Developed, Low Intensity",0.1688507,0.0000712,0.0049121,28,18,2457.372814658277093,189153.169382421794580,107.324054311185492,683.314452244960876
610,1,610,28,292,519654,21,55,MD027,6,MgD,793438,B,69,"Developed, Open Space",0.1956239,0.0000825,0.0056910,28,18,2457.372814658277093,189153.169382421794580,112.643638388323978,791.661796917489028
611,1,611,28,292,519654,21,148,MD027,6,GbB,792900,A,49,"Developed, Open Space",0.0267710,0.0000113,0.0005531,28,18,2457.372814658277093,189153.169382421794580,46.573754851776556,108.338203026631618
612,1,612,28,293,519655,23,55,MD027,6,MgD,793438,B,69,"Developed, Medium Intensity",0.2670465,0.0001126,0.0077687,28,18,2457.372814658277093,189153.169382421794580,197.853553404286174,1080.698835143612541
613,1,613,28,293,519655,23,148,MD027,6,GbB,792900,A,49,"Developed, Medium Intensity",0.9543877,0.0004024,0.0197168,28,18,2457.372814658277093,189153.169382421794580,333.227131070478436,3862.269914558546134
614,1,614,28,294,519656,22,55,MD027,6,MgD,793438,B,69,"Developed, Low Intensity",0.7416975,0.0003127,0.0215770,28,18,2457.372814658277093,189153.169382421794580,307.745275816757839,3001.543496330632479
615,1,615,28,294,519656,22,148,MD027,6,GbB,792900,A,49,"Developed, Low Intensity",0.4423812,0.0001865,0.0091392,28,18,2457.372814658277093,189153.169382421794580,245.492194348030068,1790.253378780673529
616,1,616,25,295,519657,41,8,MD027,6,Co,792809,C,73,Deciduous Forest,1.0963327,0.0004622,0.0337427,25,19,1996.258459687166123,184420.327638212009333,405.544463290774388,4436.700981177958056
617,1,617,13,295,519657,41,43,MD027,6,GmC,793002,C,73,Deciduous Forest,4.2806306,0.0018048,0.1317483,13,15,1694.776191756898925,111618.358385694897152,1183.763003583955879,17323.097031989429524
618,1,618,13,295,519657,41,55,MD027,6,MgD,793438,B,60,Deciduous Forest,0.7295679,0.0003076,0.0184557,13,15,1694.776191756898925,111618.358385694897152,300.201909032461288,2952.456719351972879
619,1,619,13,295,519657,41,88,MD027,6,GfB,792986,A,36,Deciduous Forest,1.7885258,0.0007541,0.0271464,13,15,1694.776191756898925,111618.358385694897152,794.103543443339049,7237.907315458192897
620,1,620,13,295,519657,41,148,MD027,6,GbB,792900,A,36,Deciduous Forest,0.0000281,0.0000000,0.0000004,13,15,1694.776191756898925,111618.358385694897152,1.937618545318210,0.113745263787282
621,1,621,13,295,519657,41,174,MD027,6,MgD,793438,B,60,Deciduous Forest,5.2720494,0.0022228,0.1333660,13,15,1694.776191756898925,111618.358385694897152,1933.137018011057535,21335.226302983868663
622,1,622,13,295,519657,41,209,MD027,6,UuB,816903,D,79,Deciduous Forest,0.0591781,0.0000250,0.0019711,13,15,1694.776191756898925,111618.358385694897152,98.846358792273747,239.485231576367710
623,1,623,24,296,519658,21,8,MD027,6,Co,792809,C,79,"Developed, Open Space",0.6097286,0.0002571,0.0203085,24,21,2896.187851393186520,314248.210131839499809,354.913332389479137,2467.484255909128024
624,1,624,24,296,519658,21,59,MD027,6,MgD,793438,B,69,"Developed, Open Space",2.9250395,0.0012332,0.0850933,24,21,2896.187851393186520,314248.210131839499809,750.558295568586914,11837.215073492341617
625,1,625,24,296,519658,21,87,MD027,6,GfB,792986,A,49,"Developed, Open Space",0.7685511,0.0003240,0.0158775,24,21,2896.187851393186520,314248.210131839499809,302.143110054143335,3110.215910783987965
626,1,626,24,296,519658,21,159,MD027,6,MgF,793439,B,69,"Developed, Open Space",0.7345586,0.0003097,0.0213693,24,21,2896.187851393186520,314248.210131839499809,428.162590625820599,2972.653253023786874
627,1,627,24,296,519658,21,169,MD027,6,GfC,792987,A,49,"Developed, Open Space",0.0477297,0.0000201,0.0009861,24,21,2896.187851393186520,314248.210131839499809,69.478009321056518,193.155249803570342
628,1,628,24,296,519658,21,211,MD027,6,GuB,793005,C,79,"Developed, Open Space",0.5688806,0.0002398,0.0189480,24,21,2896.187851393186520,314248.210131839499809,187.240601967120313,2302.178223426719796
629,1,629,20,297,519659,21,162,MD027,6,MgF,793439,B,69,"Developed, Open Space",1.0106314,0.0004261,0.0294006,20,12,2966.022498087810163,422200.428769216756336,269.990418877771958,4089.880371248898427
630,1,630,21,298,519834,21,41,MD027,6,LoB,793428,C,79,"Developed, Open Space",0.1080600,0.0000456,0.0035992,21,17,2131.051592292913938,213751.183355050627142,128.760780177098098,437.303243337624110
631,1,631,26,299,519835,21,193,MD027,6,LoC,793429,C,79,"Developed, Open Space",0.2223948,0.0000938,0.0074074,26,20,1764.866757515807194,147307.671986452449346,120.000000000000000,900.000000000000000
632,1,632,31,300,519836,21,19,MD027,6,LrD,793430,C,79,"Developed, Open Space",0.1521871,0.0000642,0.0050690,31,23,2384.870074047698381,274914.195571846503299,113.157511526208992,615.879178100951776
633,1,633,28,301,519837,22,8,MD027,6,Co,792809,C,79,"Developed, Low Intensity",0.0940842,0.0000397,0.0031337,28,18,2457.372814658277093,189153.169382421794580,91.106420131331433,380.745335907747460
634,1,634,28,301,519837,22,55,MD027,6,MgD,793438,B,69,"Developed, Low Intensity",0.1283106,0.0000541,0.0037327,28,18,2457.372814658277093,189153.169382421794580,96.722890326684450,519.254664092252597
635,1,635,28,302,519838,41,8,MD027,6,Co,792809,C,73,Deciduous Forest,0.0543197,0.0000229,0.0016718,28,18,2457.372814658277093,189153.169382421794580,72.134419877605467,219.824176167881291
636,1,636,28,302,519838,41,93,MD027,6,MgF,793439,B,60,Deciduous Forest,0.2559797,0.0001079,0.0064755,28,18,2457.372814658277093,189153.169382421794580,144.870651337045558,1035.913128652613068
637,1,637,28,303,519839,21,8,MD027,6,Co,792809,C,79,"Developed, Open Space",3.9704006,0.0016740,0.1322440,28,18,2457.372814658277093,189153.169382421794580,882.422637627847052,16067.641228498794590
638,1,638,28,303,519839,21,55,MD027,6,MgD,793438,B,69,"Developed, Open Space",0.9998997,0.0004216,0.0290884,28,18,2457.372814658277093,189153.169382421794580,497.761936022839791,4046.450571304416826
639,1,639,17,303,519839,21,75,MD027,6,GfC,792987,A,49,"Developed, Open Space",1.9721087,0.0008315,0.0407419,17,8,3008.033224000378141,415673.349608668300789,537.199006975544989,7980.840749203858650
640,1,640,17,303,519839,21,86,MD027,6,GfB,792986,A,49,"Developed, Open Space",1.7246965,0.0007272,0.0356306,17,8,3008.033224000378141,415673.349608668300789,563.486796148161716,6979.599091655961274
641,1,641,17,303,519839,21,88,MD027,6,GfB,792986,A,49,"Developed, Open Space",7.9302754,0.0033435,0.1638320,17,8,3008.033224000378141,415673.349608668300789,2514.185265781180078,32092.686734361577692
642,1,642,28,303,519839,21,93,MD027,6,MgF,793439,B,69,"Developed, Open Space",0.3508424,0.0001479,0.0102065,28,18,2457.372814658277093,189153.169382421794580,277.075860603127865,1419.808599523424164
643,1,643,17,303,519839,21,103,MD027,6,MgF,793439,B,69,"Developed, Open Space",0.6667897,0.0002811,0.0193978,17,8,3008.033224000378141,415673.349608668300789,268.341576144754526,2698.401993298115940
644,1,644,17,303,519839,21,128,MD027,6,MgD,793438,B,69,"Developed, Open Space",4.3620658,0.0018391,0.1268983,17,8,3008.033224000378141,415673.349608668300789,1068.843278146180637,17652.654477166164725
645,1,645,28,303,519839,21,148,MD027,6,GbB,792900,A,49,"Developed, Open Space",0.1351631,0.0000570,0.0027923,28,18,2457.372814658277093,189153.169382421794580,95.497596032962434,546.985828383694525
646,1,646,17,303,519839,21,160,MD027,6,MgF,793439,B,69,"Developed, Open Space",2.2533488,0.0009500,0.0655529,17,8,3008.033224000378141,415673.349608668300789,793.799569259155533,9118.979400913796781
647,1,647,20,303,519839,21,161,MD027,6,MgF,793439,B,69,"Developed, Open Space",0.0298746,0.0000126,0.0008691,20,12,2966.022498087810163,422200.428769216756336,59.257669484214105,120.898026943899978
648,1,648,17,303,519839,21,169,MD027,6,GfC,792987,A,49,"Developed, Open Space",6.6974931,0.0028238,0.1383639,17,8,3008.033224000378141,415673.349608668300789,1384.096095213016042,27103.792897069935862
649,1,649,25,303,519839,21,174,MD027,6,MgD,793438,B,69,"Developed, Open Space",0.9698837,0.0004089,0.0282152,25,19,1996.258459687166123,184420.327638212009333,276.668678461470904,3924.980311942529170
650,1,650,17,303,519839,21,176,MD027,6,MgD,793438,B,69,"Developed, Open Space",6.8954849,0.0029072,0.2005988,17,8,3008.033224000378141,415673.349608668300789,1940.897633685221763,27905.037552788100584
651,1,651,17,303,519839,21,180,MD027,6,UuB,816903,D,84,"Developed, Open Space",0.3091964,0.0001304,0.0109504,17,8,3008.033224000378141,415673.349608668300789,320.405859702338546,1251.273226238663938
652,1,652,17,303,519839,21,182,MD027,6,GhB,792997,B,69,"Developed, Open Space",0.7708137,0.0003250,0.0224240,17,8,3008.033224000378141,415673.349608668300789,338.654904089108641,3119.372371061896956
653,1,653,17,303,519839,21,209,MD027,6,UuB,816903,D,84,"Developed, Open Space",0.5213994,0.0002198,0.0184656,17,8,3008.033224000378141,415673.349608668300789,201.254054051686524,2110.028722122298404
654,1,654,17,303,519839,21,213,MD027,6,GuB,793005,C,79,"Developed, Open Space",9.7658720,0.0041174,0.3252764,17,8,3008.033224000378141,415673.349608668300789,2261.882753528431749,39521.082476660652901
655,1,655,17,304,519840,21,56,MD027,6,MgD,793438,B,69,"Developed, Open Space",0.0230259,0.0000097,0.0006699,17,8,3008.033224000378141,415673.349608668300789,53.748861841600927,93.182316219238800
656,1,656,17,304,519840,21,86,MD027,6,GfB,792986,A,49,"Developed, Open Space",1.4057577,0.0005927,0.0290416,17,8,3008.033224000378141,415673.349608668300789,356.732188287577287,5688.899430797188870
657,1,657,24,305,519841,22,56,MD027,6,MgD,793438,B,69,"Developed, Low Intensity",0.1773340,0.0000748,0.0051589,24,21,2896.187851393186520,314248.210131839499809,115.617734395377326,717.645384455389831
658,1,658,24,305,519841,22,86,MD027,6,GfB,792986,A,49,"Developed, Low Intensity",0.2674556,0.0001128,0.0055254,24,21,2896.187851393186520,314248.210131839499809,161.516932579167189,1082.354615768127587
659,1,659,24,306,519842,23,8,MD027,6,Co,792809,C,79,"Developed, Medium Intensity",1.0661079,0.0004495,0.0355093,24,21,2896.187851393186520,314248.210131839499809,296.757288650751775,4314.385585900992737
660,1,660,24,306,519842,23,159,MD027,6,MgF,793439,B,69,"Developed, Medium Intensity",0.0001494,0.0000001,0.0000043,24,21,2896.187851393186520,314248.210131839499809,4.256637127201691,0.604648630546923
661,1,661,24,307,519843,22,8,MD027,6,Co,792809,C,79,"Developed, Low Intensity",0.3619511,0.0001526,0.0120557,24,21,2896.187851393186520,314248.210131839499809,218.948156268217986,1464.764294316652467
662,1,662,24,307,519843,22,159,MD027,6,MgF,793439,B,69,"Developed, Low Intensity",0.0828386,0.0000349,0.0024099,24,21,2896.187851393186520,314248.210131839499809,83.996165479415481,335.235705795106242
663,1,663,24,308,519844,41,8,MD027,6,Co,792809,C,73,Deciduous Forest,0.3857420,0.0001626,0.0118723,24,21,2896.187851393186520,314248.210131839499809,169.639997869352442,1561.042697036434674
664,1,664,24,308,519844,41,87,MD027,6,GfB,792986,A,36,Deciduous Forest,0.0002299,0.0000001,0.0000035,24,21,2896.187851393186520,314248.210131839499809,7.091867064559215,0.930187033549600
665,1,665,24,308,519844,41,159,MD027,6,MgF,793439,B,60,Deciduous Forest,0.4271592,0.0001801,0.0108058,24,21,2896.187851393186520,314248.210131839499809,217.221328280361973,1728.652116349193648
666,1,666,24,309,519845,22,87,MD027,6,GfB,792986,A,49,"Developed, Low Intensity",7.3278317,0.0030895,0.1513861,24,21,2896.187851393186520,314248.210131839499809,926.411544749612403,29654.682296473991300
667,1,667,24,309,519845,22,159,MD027,6,MgF,793439,B,69,"Developed, Low Intensity",0.7327622,0.0003089,0.0213170,24,21,2896.187851393186520,314248.210131839499809,512.427139102427645,2965.383150669495080
668,1,668,20,309,519845,22,170,MD027,6,GfC,792987,A,49,"Developed, Low Intensity",0.1578832,0.0000666,0.0032617,20,12,2966.022498087810163,422200.428769216756336,179.129186996737417,638.930659054688817
669,1,669,20,310,519846,21,42,MD027,6,GmC,793002,C,79,"Developed, Open Space",0.0285093,0.0000120,0.0009496,20,12,2966.022498087810163,422200.428769216756336,66.513094214351128,115.372916553182719
670,1,670,20,310,519846,21,87,MD027,6,GfB,792986,A,49,"Developed, Open Space",1.9760908,0.0008331,0.0408242,20,12,2966.022498087810163,422200.428769216756336,610.728262636399563,7996.955606134005393
671,1,671,20,310,519846,21,159,MD027,6,MgF,793439,B,69,"Developed, Open Space",1.8274165,0.0007705,0.0531620,20,12,2966.022498087810163,422200.428769216756336,617.187556630992731,7395.292476930060730
672,1,672,20,310,519846,21,161,MD027,6,MgF,793439,B,69,"Developed, Open Space",0.6385862,0.0002692,0.0185773,20,12,2966.022498087810163,422200.428769216756336,307.636015680927244,2584.266723181875477
673,1,673,20,310,519846,21,170,MD027,6,GfC,792987,A,49,"Developed, Open Space",3.3666005,0.0014194,0.0695508,20,12,2966.022498087810163,422200.428769216756336,842.967319049304592,13624.148722179643300
674,1,674,20,310,519846,21,175,MD027,6,MgD,793438,B,69,"Developed, Open Space",0.3894604,0.0001642,0.0113299,20,12,2966.022498087810163,422200.428769216756336,259.522577883714291,1576.090132250031047
675,1,675,20,310,519846,21,212,MD027,6,GuB,793005,C,79,"Developed, Open Space",1.1328094,0.0004776,0.0377310,20,12,2966.022498087810163,422200.428769216756336,481.543239494426984,4584.317236753035104
676,1,676,20,311,519847,21,162,MD027,6,MgF,793439,B,69,"Developed, Open Space",0.1521871,0.0000642,0.0044273,20,12,2966.022498087810163,422200.428769216756336,113.157511521544563,615.879178049854090
